transaction_id,account_id,transaction_type,amount,description,balance_after,timestamp,reference_id,status
T0001119,A00103,DEBIT,1245.02,Transfer In,175096.09,2022-02-24T20:17:13+00:00,,COMPLETED
T0002320,A00228,CREDIT,1134.25,Transfer In,116251.44,2023-07-10T00:45:34+00:00,,COMPLETED
T0001146,A00106,DEBIT,1412.41,Fee,125469.35,2023-09-07T22:01:39+00:00,,COMPLETED
T0001996,A00195,DEBIT,1502.17,POS Purchase,50012.91,2019-05-29T19:46:54+00:00,,COMPLETED
T0001499,A00147,DEBIT,899.58,Interest Credit,117038.23,2023-05-22T05:15:42+00:00,,COMPLETED
T0002112,A00207,DEBIT,428.17,Transfer Out,61226.31,2024-05-27T06:50:39+00:00,,COMPLETED
T0001746,A00168,CREDIT,49.13,Salary Deposit,74432.67,2024-03-28T12:31:23+00:00,,COMPLETED
T0000353,A00035,DEBIT,84.80,Fee,195536.75,2023-05-28T21:02:37+00:00,,COMPLETED
T0001595,A00156,CREDIT,25656.73,Salary Deposit,152471.86,2022-01-29T09:18:47+00:00,,COMPLETED
T0000971,A00089,DEBIT,42.03,Transfer In,135550.34,2023-04-02T07:18:30+00:00,,COMPLETED
T0001018,A00094,CREDIT,1689.88,POS Purchase,5342.97,2021-09-11T09:30:04+00:00,,COMPLETED
T0001415,A00138,CREDIT,509.25,Fee,53296.71,2025-04-24T20:37:51+00:00,,COMPLETED
T0001265,A00115,DEBIT,576.92,Transfer In,54295.51,2023-05-30T08:56:43+00:00,,COMPLETED
T0000941,A00087,CREDIT,739.54,Transfer In,116011.31,2024-11-25T21:17:56+00:00,,COMPLETED
T0000417,A00040,CREDIT,1407.15,ATM Withdrawal,114822.42,2024-07-20T14:57:04+00:00,,COMPLETED
T0002073,A00202,DEBIT,1575.42,POS Purchase,13109.34,2024-12-10T17:05:56+00:00,,COMPLETED
T0001192,A00109,DEBIT,133.43,Transfer Out,145546.9,2019-11-12T07:24:28+00:00,,COMPLETED
T0001465,A00142,CREDIT,418.00,Transfer Out,126826.98,2021-03-03T06:13:55+00:00,,COMPLETED
T0001871,A00181,CREDIT,613.70,Fee,149413.74,2025-04-11T03:49:13+00:00,,COMPLETED
T0001511,A00149,CREDIT,1045.29,Salary Deposit,145762.32,2023-01-03T03:54:26+00:00,,COMPLETED
T0000265,A00025,CREDIT,842.89,Salary Deposit,113546.15,2025-07-05T10:20:56+00:00,,COMPLETED
T0000886,A00083,CREDIT,1557.70,Transfer Out,81660.78,2019-08-27T15:36:29+00:00,,COMPLETED
T0001202,A00110,CREDIT,35853.08,POS Purchase,52229.09,2021-03-30T06:11:22+00:00,,COMPLETED
T0002228,A00216,DEBIT,1799.62,POS Purchase,50626.78,2022-06-17T14:40:27+00:00,,COMPLETED
T0001002,A00093,DEBIT,1072.16,Transfer Out,109253.61,2020-07-08T13:59:01+00:00,,COMPLETED
T0001791,A00171,CREDIT,362.68,Interest Credit,45254.91,2021-09-13T12:39:53+00:00,,COMPLETED
T0001273,A00116,CREDIT,1276.90,Transfer Out,24812.55,2019-02-14T23:02:19+00:00,,COMPLETED
T0002147,A00210,CREDIT,1597.40,ATM Withdrawal,194784.16,2021-06-22T16:11:42+00:00,,COMPLETED
T0000271,A00025,CREDIT,743.48,POS Purchase,113773.76,2024-05-21T01:13:16+00:00,,COMPLETED
T0002285,A00224,CREDIT,1935.00,Transfer Out,159849.57,2019-07-27T22:19:27+00:00,,COMPLETED
T0000166,A00016,CREDIT,4320.74,Transfer Out,153276.49,2022-03-24T21:09:01+00:00,,COMPLETED
T0000600,A00056,DEBIT,1281.19,Transfer In,26744.95,2019-01-27T10:36:35+00:00,,COMPLETED
T0000808,A00075,CREDIT,1284.90,Fee,27968.83,2022-09-15T12:21:12+00:00,,COMPLETED
T0001960,A00190,DEBIT,1955.50,Transfer Out,62888.68,2019-03-05T19:52:20+00:00,,COMPLETED
T0001656,A00161,DEBIT,106.61,Fee,185804.4,2019-03-09T03:14:32+00:00,,COMPLETED
T0000916,A00085,CREDIT,1935.68,Fee,101736.51,2023-12-21T19:00:50+00:00,,COMPLETED
T0001228,A00111,CREDIT,1748.53,Fee,15741.05,2023-09-10T12:23:58+00:00,,COMPLETED
T0000551,A00052,DEBIT,1252.63,Salary Deposit,32833.95,2022-07-30T10:25:32+00:00,,COMPLETED
T0002013,A00198,DEBIT,261.49,Transfer In,44795.29,2025-12-22T08:29:54+00:00,,COMPLETED
T0002074,A00202,CREDIT,422.02,Transfer In,13353.78,2022-10-26T11:50:57+00:00,,COMPLETED
T0001956,A00189,DEBIT,1031.22,POS Purchase,44253.87,2025-06-10T12:56:56+00:00,,COMPLETED
T0001323,A00125,DEBIT,1894.73,POS Purchase,162899.68,2024-06-24T19:59:19+00:00,,COMPLETED
T0001856,A00180,CREDIT,1344.24,Transfer In,160183.82,2022-12-29T09:25:17+00:00,,COMPLETED
T0000518,A00050,CREDIT,1606.00,Interest Credit,150377.28,2024-01-08T18:21:53+00:00,,COMPLETED
T0000884,A00083,CREDIT,1699.30,Interest Credit,81357.14,2020-08-19T06:22:57+00:00,,COMPLETED
T0000608,A00057,CREDIT,718.14,ATM Withdrawal,184969.79,2021-05-04T03:26:56+00:00,,COMPLETED
T0000180,A00017,CREDIT,212.00,POS Purchase,14734.63,2019-08-26T07:09:15+00:00,,COMPLETED
T0002180,A00213,DEBIT,23180.48,Fee,11835.42,2021-01-03T23:46:44+00:00,,COMPLETED
T0000664,A00063,DEBIT,714.59,Transfer Out,152487.66,2020-09-01T02:12:44+00:00,,COMPLETED
T0001293,A00117,CREDIT,891.69,ATM Withdrawal,105702.32,2022-09-12T08:29:12+00:00,,COMPLETED
T0000890,A00083,CREDIT,1820.22,Interest Credit,81414.59,2023-04-27T15:20:23+00:00,,COMPLETED
T0000338,A00034,DEBIT,1507.98,Transfer In,109364.2,2021-06-18T17:59:17+00:00,,COMPLETED
T0001145,A00106,DEBIT,1213.29,ATM Withdrawal,125597.6,2023-08-05T16:17:07+00:00,,COMPLETED
T0000099,A00011,DEBIT,294.34,Fee,167049.65,2019-02-10T17:18:46+00:00,,COMPLETED
T0000939,A00087,CREDIT,1877.40,Salary Deposit,116544.44,2023-07-30T20:01:53+00:00,,COMPLETED
T0000719,A00069,CREDIT,713.37,Salary Deposit,121373.29,2025-01-25T20:34:54+00:00,,COMPLETED
T0001137,A00104,DEBIT,39.70,Transfer In,140889.66,2024-05-18T11:50:23+00:00,,COMPLETED
T0002091,A00205,DEBIT,1286.04,ATM Withdrawal,25352.28,2023-10-13T13:49:19+00:00,,COMPLETED
T0001015,A00094,DEBIT,1145.68,ATM Withdrawal,6052.72,2020-09-28T14:55:51+00:00,,COMPLETED
T0000063,A00008,CREDIT,1493.24,Salary Deposit,188325.29,2021-09-24T13:47:15+00:00,,COMPLETED
T0000764,A00072,CREDIT,1044.01,Interest Credit,141843.15,2021-07-18T07:48:59+00:00,,COMPLETED
T0001537,A00152,CREDIT,79.07,ATM Withdrawal,158968.83,2019-01-17T22:56:36+00:00,,COMPLETED
T0000750,A00072,CREDIT,1483.15,POS Purchase,141814.5,2021-03-23T00:58:22+00:00,,COMPLETED
T0001247,A00113,DEBIT,100.17,Transfer Out,83248.2,2024-12-19T15:59:48+00:00,,COMPLETED
T0001115,A00103,CREDIT,1932.48,ATM Withdrawal,175469.7,2020-03-05T13:56:48+00:00,,COMPLETED
T0002224,A00216,DEBIT,465.97,POS Purchase,50259.38,2025-01-25T17:27:00+00:00,,COMPLETED
T0000137,A00014,DEBIT,1783.72,POS Purchase,68407.37,2025-10-17T15:06:27+00:00,,COMPLETED
T0000402,A00038,CREDIT,19698.88,POS Purchase,108956.99,2025-07-18T06:14:53+00:00,,COMPLETED
T0000725,A00070,DEBIT,271.90,ATM Withdrawal,127172.92,2022-03-21T00:57:32+00:00,,COMPLETED
T0001915,A00185,CREDIT,448.16,Transfer Out,160285.67,2021-08-14T10:02:57+00:00,,COMPLETED
T0001287,A00117,DEBIT,17239.30,Fee,104798.35,2025-05-30T02:15:17+00:00,,COMPLETED
T0000949,A00088,DEBIT,1013.78,ATM Withdrawal,195896.86,2021-12-10T05:45:49+00:00,,COMPLETED
T0002222,A00216,CREDIT,159.01,Salary Deposit,50625.34,2022-07-30T02:08:20+00:00,,COMPLETED
T0001627,A00159,CREDIT,1033.47,ATM Withdrawal,32066.97,2022-04-07T11:13:06+00:00,,COMPLETED
T0000485,A00047,DEBIT,1990.69,Fee,124992.97,2023-02-24T02:08:17+00:00,,COMPLETED
T0002346,A00230,CREDIT,1199.37,Fee,122837.05,2020-02-24T04:17:15+00:00,,COMPLETED
T0002182,A00213,CREDIT,1687.50,Fee,11788.26,2023-03-13T08:22:59+00:00,,COMPLETED
T0000836,A00078,CREDIT,317.43,Fee,95082.99,2019-01-28T20:57:06+00:00,,COMPLETED
T0000089,A00010,CREDIT,1599.10,Transfer In,187885.02,2023-06-12T00:28:57+00:00,,COMPLETED
T0000392,A00037,DEBIT,1339.38,Fee,76131.14,2023-01-13T08:16:50+00:00,,COMPLETED
T0001841,A00179,CREDIT,885.85,ATM Withdrawal,23842.22,2020-05-21T21:10:53+00:00,,COMPLETED
T0001321,A00124,CREDIT,1730.28,Transfer In,112613.24,2019-08-26T17:57:17+00:00,,COMPLETED
T0000917,A00085,CREDIT,1525.52,POS Purchase,101304.12,2022-07-28T13:19:12+00:00,,COMPLETED
T0002189,A00213,CREDIT,619.94,ATM Withdrawal,11455.06,2019-08-10T03:01:22+00:00,,COMPLETED
T0001844,A00180,DEBIT,421.02,Interest Credit,159894.01,2022-04-26T00:34:03+00:00,,COMPLETED
T0001943,A00188,DEBIT,468.99,Transfer Out,726.39,2024-12-01T01:21:00+00:00,,COMPLETED
T0001270,A00116,CREDIT,395.38,Interest Credit,25193.96,2021-02-09T01:32:15+00:00,,COMPLETED
T0001052,A00098,DEBIT,935.78,Salary Deposit,45600.04,2024-04-27T16:34:49+00:00,,COMPLETED
T0002124,A00208,DEBIT,107.65,Fee,173297.93,2023-12-12T02:59:20+00:00,,COMPLETED
T0001680,A00163,CREDIT,839.01,Transfer Out,158369.84,2023-02-15T17:58:19+00:00,,COMPLETED
T0000680,A00066,CREDIT,1066.22,Salary Deposit,34476.91,2024-07-22T17:15:20+00:00,,COMPLETED
T0001576,A00154,DEBIT,337.70,Transfer Out,100203.88,2023-03-20T17:36:42+00:00,,COMPLETED
T0002192,A00214,DEBIT,1166.20,Fee,188749.0,2024-01-04T00:11:41+00:00,,COMPLETED
T0001400,A00135,DEBIT,1731.42,Transfer In,159861.22,2022-09-12T00:09:04+00:00,,COMPLETED
T0001767,A00169,CREDIT,1339.98,ATM Withdrawal,177259.15,2021-10-03T03:53:54+00:00,,COMPLETED
T0000468,A00044,CREDIT,1187.36,POS Purchase,57847.82,2022-01-30T19:44:15+00:00,,COMPLETED
T0002286,A00224,DEBIT,1496.16,Fee,160361.75,2023-01-02T04:58:02+00:00,,COMPLETED
T0000008,A00001,CREDIT,660.50,Interest Credit,140184.5,2022-06-30T01:23:11+00:00,,COMPLETED
T0001171,A00108,CREDIT,634.13,ATM Withdrawal,173647.3,2019-12-09T15:35:55+00:00,,COMPLETED
T0000777,A00073,DEBIT,286.26,Transfer In,178272.85,2020-05-15T14:55:40+00:00,,COMPLETED
T0002107,A00207,DEBIT,954.64,Interest Credit,61026.57,2019-05-02T08:35:33+00:00,,COMPLETED
T0000360,A00035,DEBIT,1328.18,POS Purchase,195305.6,2023-07-08T11:23:37+00:00,,COMPLETED
T0001539,A00152,DEBIT,1504.55,POS Purchase,159323.78,2022-03-27T07:14:30+00:00,,COMPLETED
T0000274,A00026,CREDIT,1317.34,Transfer In,110999.94,2025-05-03T22:36:32+00:00,,COMPLETED
T0002109,A00207,CREDIT,1749.26,ATM Withdrawal,61317.73,2019-09-15T15:52:32+00:00,,COMPLETED
T0000373,A00036,CREDIT,1514.85,Transfer Out,185133.94,2022-11-01T00:24:36+00:00,,COMPLETED
T0000983,A00090,DEBIT,687.52,Interest Credit,149108.21,2025-05-23T20:57:21+00:00,,COMPLETED
T0001164,A00108,DEBIT,43454.39,Fee,173530.55,2020-09-26T09:34:34+00:00,,COMPLETED
T0000572,A00053,DEBIT,1499.23,Transfer Out,98075.95,2021-03-24T11:45:58+00:00,,COMPLETED
T0000697,A00067,DEBIT,407.99,POS Purchase,145432.33,2021-01-04T00:26:54+00:00,,COMPLETED
T0001538,A00152,DEBIT,1441.20,POS Purchase,158442.5,2025-03-21T19:44:09+00:00,,COMPLETED
T0002140,A00209,DEBIT,1860.63,Transfer Out,130046.1,2021-11-28T16:16:24+00:00,,COMPLETED
T0001963,A00190,DEBIT,385.48,Transfer Out,62410.19,2019-12-01T08:33:11+00:00,,COMPLETED
T0000473,A00046,CREDIT,1605.10,Transfer Out,95191.77,2022-09-22T01:35:12+00:00,,COMPLETED
T0000634,A00060,CREDIT,1778.29,Fee,127150.38,2021-05-12T22:15:33+00:00,,COMPLETED
T0001057,A00098,DEBIT,1911.75,Interest Credit,45180.2,2021-06-24T08:13:43+00:00,,COMPLETED
T0001600,A00156,CREDIT,664.43,POS Purchase,152753.84,2021-04-22T22:50:19+00:00,,COMPLETED
T0002170,A00212,CREDIT,693.50,Salary Deposit,172480.96,2019-11-18T18:37:27+00:00,,COMPLETED
T0000772,A00073,CREDIT,906.30,Transfer In,177999.21,2020-05-23T02:23:02+00:00,,COMPLETED
T0001435,A00139,DEBIT,1050.72,POS Purchase,57136.96,2024-06-26T22:29:05+00:00,,COMPLETED
T0001009,A00094,DEBIT,153.16,Transfer Out,5556.01,2021-03-06T12:55:28+00:00,,COMPLETED
T0000393,A00037,DEBIT,32.20,ATM Withdrawal,75802.22,2021-03-23T01:10:05+00:00,,COMPLETED
T0001701,A00165,DEBIT,175.08,ATM Withdrawal,81916.24,2025-01-31T20:33:56+00:00,,COMPLETED
T0002172,A00212,DEBIT,1402.29,ATM Withdrawal,172175.98,2023-01-26T02:37:26+00:00,,COMPLETED
T0001262,A00115,DEBIT,1880.88,Fee,53727.24,2025-08-14T17:21:11+00:00,,COMPLETED
T0000726,A00070,CREDIT,1204.19,ATM Withdrawal,127522.58,2025-11-07T19:29:44+00:00,,COMPLETED
T0000786,A00074,DEBIT,1490.22,Transfer Out,38199.62,2019-06-15T02:07:48+00:00,,COMPLETED
T0001821,A00174,CREDIT,1696.21,Fee,174736.39,2019-06-03T11:54:52+00:00,,COMPLETED
T0000469,A00044,DEBIT,165.32,ATM Withdrawal,58193.98,2022-08-04T19:07:49+00:00,,COMPLETED
T0000213,A00021,DEBIT,1917.52,Salary Deposit,134049.56,2022-07-28T16:02:12+00:00,,COMPLETED
T0001348,A00130,CREDIT,1822.47,Transfer Out,79011.83,2019-07-30T06:45:02+00:00,,COMPLETED
T0000872,A00081,DEBIT,208.16,POS Purchase,33663.37,2025-02-21T22:54:10+00:00,,COMPLETED
T0000332,A00032,CREDIT,773.85,Transfer Out,159540.19,2022-07-15T07:58:23+00:00,,COMPLETED
T0000411,A00038,CREDIT,1312.16,Fee,109374.1,2019-06-25T05:57:40+00:00,,COMPLETED
T0000956,A00088,CREDIT,8202.47,Fee,196114.21,2020-07-23T12:58:56+00:00,,COMPLETED
T0001180,A00109,CREDIT,710.74,Transfer Out,146168.37,2020-05-05T16:15:55+00:00,,COMPLETED
T0002116,A00207,CREDIT,1494.86,Salary Deposit,61677.06,2022-09-11T03:08:17+00:00,,COMPLETED
T0000937,A00086,CREDIT,1275.95,Interest Credit,183034.3,2024-08-02T05:31:37+00:00,,COMPLETED
T0000958,A00088,CREDIT,417.03,Transfer Out,196469.34,2024-08-28T11:37:39+00:00,,COMPLETED
T0001285,A00117,CREDIT,1715.12,Transfer Out,105355.99,2020-11-03T00:23:22+00:00,,COMPLETED
T0001564,A00153,CREDIT,878.44,Interest Credit,116515.27,2021-03-13T09:43:01+00:00,,COMPLETED
T0001445,A00141,DEBIT,1632.96,Transfer Out,194099.47,2025-07-30T08:36:57+00:00,,COMPLETED
T0000150,A00014,DEBIT,46246.60,Salary Deposit,68712.71,2020-08-30T23:34:18+00:00,,COMPLETED
T0000532,A00051,CREDIT,26952.94,Interest Credit,191160.79,2022-08-08T17:00:13+00:00,,COMPLETED
T0001801,A00172,CREDIT,581.56,Fee,188309.76,2021-05-19T09:33:25+00:00,,COMPLETED
T0001901,A00183,DEBIT,645.83,Fee,177018.12,2024-09-25T09:38:13+00:00,,COMPLETED
T0000907,A00084,DEBIT,1862.60,Transfer In,20475.64,2019-01-19T17:23:47+00:00,,COMPLETED
T0001816,A00174,DEBIT,472.10,Interest Credit,174526.13,2023-03-07T02:34:48+00:00,,COMPLETED
T0001477,A00143,CREDIT,1479.13,Transfer Out,115767.51,2022-11-15T00:07:06+00:00,,COMPLETED
T0002062,A00201,DEBIT,1289.53,Fee,7667.29,2019-01-22T03:02:45+00:00,,COMPLETED
T0001412,A00137,DEBIT,45315.69,Transfer Out,98130.91,2019-02-01T12:09:23+00:00,,COMPLETED
T0002339,A00230,DEBIT,979.73,Transfer In,123073.72,2024-03-28T13:50:22+00:00,,COMPLETED
T0001664,A00162,DEBIT,1732.39,Salary Deposit,23901.4,2019-05-27T04:44:36+00:00,,COMPLETED
T0001186,A00109,DEBIT,811.22,Interest Credit,145705.74,2020-01-22T09:18:55+00:00,,COMPLETED
T0000141,A00014,CREDIT,1918.32,ATM Withdrawal,68495.04,2025-10-26T05:15:12+00:00,,COMPLETED
T0001370,A00133,CREDIT,1508.93,ATM Withdrawal,105720.09,2025-11-07T17:49:29+00:00,,COMPLETED
T0001056,A00098,CREDIT,437.78,ATM Withdrawal,44997.19,2022-09-12T13:06:37+00:00,,COMPLETED
T0002121,A00208,CREDIT,1557.62,Transfer In,172647.58,2022-03-25T11:43:15+00:00,,COMPLETED
T0001411,A00137,CREDIT,23539.20,ATM Withdrawal,98034.84,2019-02-03T11:35:59+00:00,,COMPLETED
T0000075,A00009,CREDIT,567.17,Salary Deposit,12601.51,2019-10-11T15:30:36+00:00,,COMPLETED
T0001698,A00165,CREDIT,1682.44,Fee,82424.11,2024-01-06T06:07:10+00:00,,COMPLETED
T0001501,A00147,CREDIT,556.07,Salary Deposit,117241.09,2023-07-11T23:10:01+00:00,,COMPLETED
T0000201,A00020,CREDIT,1038.85,POS Purchase,125857.73,2023-02-03T09:16:18+00:00,,COMPLETED
T0000692,A00066,DEBIT,438.92,POS Purchase,34332.67,2019-11-16T07:32:05+00:00,,COMPLETED
T0000722,A00070,DEBIT,1512.53,Transfer In,127787.0,2020-04-09T02:25:42+00:00,,COMPLETED
T0002226,A00216,DEBIT,1786.81,ATM Withdrawal,50722.63,2024-10-04T22:20:24+00:00,,COMPLETED
T0002301,A00225,DEBIT,1426.00,Transfer Out,140495.38,2021-09-02T20:44:20+00:00,,COMPLETED
T0000145,A00014,CREDIT,1766.92,Fee,68592.03,2025-11-06T08:42:05+00:00,,COMPLETED
T0000537,A00051,CREDIT,1361.50,Transfer Out,191063.2,2025-02-03T10:52:59+00:00,,COMPLETED
T0000026,A00003,CREDIT,500.55,Transfer Out,155702.78,2025-11-03T22:08:30+00:00,,COMPLETED
T0001190,A00109,CREDIT,782.45,POS Purchase,145355.21,2022-04-08T17:40:23+00:00,,COMPLETED
T0001632,A00160,DEBIT,1278.11,Salary Deposit,141930.58,2024-06-03T09:06:46+00:00,,COMPLETED
T0000234,A00023,DEBIT,261.06,POS Purchase,127551.71,2021-05-07T02:45:18+00:00,,COMPLETED
T0000421,A00040,CREDIT,1457.59,Interest Credit,114487.41,2024-03-22T07:00:35+00:00,,COMPLETED
T0001430,A00139,CREDIT,604.59,POS Purchase,56396.09,2022-02-06T19:46:03+00:00,,COMPLETED
T0000023,A00003,CREDIT,4679.56,Transfer Out,155434.71,2021-09-17T20:00:36+00:00,,COMPLETED
T0002146,A00210,DEBIT,1764.45,Transfer In,194331.76,2023-07-31T22:45:18+00:00,,COMPLETED
T0001375,A00133,DEBIT,1560.86,Fee,104873.05,2022-09-25T05:17:37+00:00,,COMPLETED
T0001440,A00140,DEBIT,1581.31,ATM Withdrawal,120629.14,2022-04-14T16:01:02+00:00,,COMPLETED
T0001075,A00100,CREDIT,98.19,Salary Deposit,145883.11,2025-05-26T15:19:09+00:00,,COMPLETED
T0002045,A00200,DEBIT,1933.90,Fee,173790.62,2022-07-16T11:22:17+00:00,,COMPLETED
T0000879,A00082,CREDIT,1547.03,Transfer In,178901.68,2022-09-27T12:12:26+00:00,,COMPLETED
T0000839,A00079,DEBIT,459.83,Interest Credit,24298.25,2021-02-13T12:46:35+00:00,,COMPLETED
T0002052,A00200,CREDIT,1408.46,Fee,173160.85,2025-10-21T01:25:21+00:00,,COMPLETED
T0001277,A00116,DEBIT,1066.54,POS Purchase,25371.86,2024-01-05T20:33:42+00:00,,COMPLETED
T0000774,A00073,DEBIT,412.14,ATM Withdrawal,177848.29,2020-05-30T06:06:11+00:00,,COMPLETED
T0001417,A00138,CREDIT,1006.09,Transfer Out,53418.29,2020-11-13T15:44:42+00:00,,COMPLETED
T0001003,A00093,DEBIT,1135.36,ATM Withdrawal,109674.44,2020-10-12T20:10:20+00:00,,COMPLETED
T0002128,A00209,CREDIT,1442.84,Transfer Out,130128.99,2021-09-05T23:26:36+00:00,,COMPLETED
T0001553,A00153,CREDIT,1792.03,POS Purchase,116667.48,2024-02-23T17:42:22+00:00,,COMPLETED
T0001357,A00131,DEBIT,1522.76,Interest Credit,153895.27,2019-07-18T14:37:46+00:00,,COMPLETED
T0001840,A00179,CREDIT,1307.09,Transfer In,24441.05,2019-07-02T17:19:37+00:00,,COMPLETED
T0002206,A00214,CREDIT,198.74,POS Purchase,188215.22,2020-04-01T10:00:56+00:00,,COMPLETED
T0001347,A00129,CREDIT,66.53,Salary Deposit,176101.87,2020-07-28T07:40:40+00:00,,COMPLETED
T0002006,A00197,CREDIT,48007.47,ATM Withdrawal,122451.85,2025-03-13T01:59:38+00:00,,COMPLETED
T0000846,A00079,CREDIT,1076.81,Salary Deposit,24627.13,2020-03-15T19:49:29+00:00,,COMPLETED
T0000707,A00069,DEBIT,21.86,Salary Deposit,121770.8,2021-03-18T22:30:46+00:00,,COMPLETED
T0000364,A00036,DEBIT,1036.26,ATM Withdrawal,184690.39,2020-09-05T18:09:35+00:00,,COMPLETED
T0000613,A00057,CREDIT,355.52,Salary Deposit,185229.5,2025-08-28T16:38:17+00:00,,COMPLETED
T0000905,A00084,CREDIT,987.50,Transfer In,20812.76,2022-07-08T06:26:23+00:00,,COMPLETED
T0000521,A00051,CREDIT,31.09,Fee,190995.17,2024-05-17T18:42:39+00:00,,COMPLETED
T0000284,A00026,CREDIT,702.50,Fee,111116.77,2024-05-18T08:46:35+00:00,,COMPLETED
T0001522,A00150,CREDIT,1242.56,Transfer Out,101765.06,2024-06-25T18:59:58+00:00,,COMPLETED
T0000179,A00017,DEBIT,1202.65,Salary Deposit,13924.15,2022-05-27T07:36:50+00:00,,COMPLETED
T0002261,A00221,CREDIT,1128.91,ATM Withdrawal,118818.22,2022-12-29T07:02:36+00:00,,COMPLETED
T0001206,A00110,CREDIT,1651.74,POS Purchase,52929.84,2021-05-11T23:32:37+00:00,,COMPLETED
T0000467,A00044,CREDIT,1993.69,Fee,57746.5,2019-06-17T19:52:09+00:00,,COMPLETED
T0002299,A00225,CREDIT,1244.33,POS Purchase,140317.99,2022-05-02T08:18:59+00:00,,COMPLETED
T0000759,A00072,DEBIT,309.78,Fee,141757.44,2023-10-11T23:49:52+00:00,,COMPLETED
T0002289,A00224,CREDIT,1330.46,Interest Credit,159856.37,2021-02-19T20:54:18+00:00,,COMPLETED
T0001421,A00138,CREDIT,26.89,Salary Deposit,53858.68,2021-05-09T12:01:10+00:00,,COMPLETED
T0000377,A00036,CREDIT,1727.89,Fee,184828.19,2023-09-09T11:19:10+00:00,,COMPLETED
T0001255,A00115,DEBIT,1763.69,POS Purchase,54323.21,2022-01-30T21:31:14+00:00,,COMPLETED
T0000716,A00069,DEBIT,259.66,Fee,121431.4,2021-07-12T13:17:40+00:00,,COMPLETED
T0000162,A00016,DEBIT,1980.02,Interest Credit,153417.2,2025-02-24T17:28:36+00:00,,COMPLETED
T0000781,A00074,CREDIT,1348.54,Transfer Out,38839.91,2019-01-14T07:15:47+00:00,,COMPLETED
T0000185,A00018,CREDIT,1770.42,ATM Withdrawal,174188.2,2021-02-02T14:47:59+00:00,,COMPLETED
T0002097,A00205,DEBIT,1145.79,Salary Deposit,25615.65,2022-06-07T06:06:16+00:00,,COMPLETED
T0000769,A00073,CREDIT,1110.13,Salary Deposit,177729.26,2023-09-28T23:51:39+00:00,,COMPLETED
T0001809,A00172,CREDIT,515.48,Transfer Out,188813.75,2021-12-08T08:27:25+00:00,,COMPLETED
T0001798,A00172,CREDIT,1309.77,Salary Deposit,188097.33,2020-10-01T02:10:17+00:00,,COMPLETED
T0001327,A00126,CREDIT,775.45,POS Purchase,42614.74,2020-06-07T08:27:10+00:00,,COMPLETED
T0000155,A00015,CREDIT,1293.55,Salary Deposit,176005.98,2022-09-03T16:07:16+00:00,,COMPLETED
T0000105,A00011,DEBIT,31.90,ATM Withdrawal,166954.75,2021-03-21T00:40:02+00:00,,COMPLETED
T0002302,A00226,CREDIT,1029.27,Interest Credit,137663.62,2022-11-25T21:03:09+00:00,,COMPLETED
T0001613,A00158,CREDIT,539.68,Transfer Out,148149.32,2024-09-29T23:12:26+00:00,,COMPLETED
T0001825,A00176,DEBIT,362.99,Salary Deposit,145858.57,2019-06-25T19:17:00+00:00,,COMPLETED
T0002186,A00213,DEBIT,1148.20,Interest Credit,11759.62,2023-02-13T12:27:02+00:00,,COMPLETED
T0000260,A00025,DEBIT,1564.45,POS Purchase,114524.47,2021-11-18T04:18:05+00:00,,COMPLETED
T0000963,A00088,DEBIT,192.39,Transfer Out,196208.91,2025-02-11T09:36:37+00:00,,COMPLETED
T0001546,A00152,DEBIT,1749.67,Transfer Out,158354.62,2022-03-01T01:59:26+00:00,,COMPLETED
T0002026,A00199,CREDIT,1988.46,Transfer In,93535.42,2025-12-14T14:46:59+00:00,,COMPLETED
T0001159,A00107,DEBIT,383.43,POS Purchase,146543.49,2022-12-01T18:49:35+00:00,,COMPLETED
T0000123,A00012,DEBIT,1951.89,Transfer In,91860.73,2024-07-27T22:05:01+00:00,,COMPLETED
T0000806,A00075,CREDIT,591.39,ATM Withdrawal,28656.55,2021-04-17T00:59:39+00:00,,COMPLETED
T0000903,A00084,DEBIT,654.27,ATM Withdrawal,20799.29,2023-03-05T19:46:41+00:00,,COMPLETED
T0000067,A00008,DEBIT,1259.16,Salary Deposit,188157.06,2023-12-01T13:39:42+00:00,,COMPLETED
T0000452,A00044,DEBIT,220.46,Fee,57457.44,2019-07-31T05:51:54+00:00,,COMPLETED
T0001813,A00172,CREDIT,1106.39,Fee,188507.58,2023-01-10T04:39:35+00:00,,COMPLETED
T0000544,A00052,CREDIT,1602.36,POS Purchase,32342.07,2024-01-21T12:29:28+00:00,,COMPLETED
T0000171,A00016,CREDIT,918.34,Transfer In,152969.03,2022-04-11T15:06:38+00:00,,COMPLETED
T0002202,A00214,CREDIT,1090.78,Salary Deposit,188194.78,2020-10-10T19:24:33+00:00,,COMPLETED
T0001200,A00110,CREDIT,740.84,ATM Withdrawal,52584.77,2020-05-24T13:01:51+00:00,,COMPLETED
T0001830,A00176,DEBIT,2.90,Interest Credit,145400.24,2025-01-15T21:36:18+00:00,,COMPLETED
T0001300,A00120,CREDIT,1310.11,ATM Withdrawal,66498.93,2023-07-21T09:36:59+00:00,,COMPLETED
T0002108,A00207,CREDIT,681.66,Salary Deposit,61895.22,2021-11-03T15:38:31+00:00,,COMPLETED
